1000, 3172, 1, 0, 0
2001, 3484, 1, 0, 0
3001, 3712, 1, 0, 0
4002, 3492, 1, 0, 0
5003, 4956, 1, 0, 0
6004, 6764, 1, 0, 0
7004, 7616, 1, 0, 0
8004, 9628, 1, 0, 0
9005, 17488, 1, 0, 0
10005, 18664, 1, 0, 0
11005, 12028, 1, 0, 0
12005, 11448, 1, 0, 0
13005, 10904, 1, 0, 0
14006, 11308, 1, 0, 0
15006, 10852, 1, 0, 0
16006, 20244, 1, 0, 0
17006, 14524, 1, 0, 0
18007, 15152, 1, 0, 0
19008, 15224, 1, 0, 0
20009, 17502, 1, 0, 0
21010, 12984, 1, 0, 0
22011, 11896, 1, 0, 0
23012, 14164, 1, 0, 0
24013, 12076, 1, 0, 0
25013, 14592, 1, 0, 0
26013, 17428, 1, 0, 0
27014, 16652, 1, 0, 0
28014, 16444, 1, 0, 0
29014, 16676, 1, 0, 0
30014, 16896, 1, 0, 0
31015, 17634, 1, 0, 0
32016, 16652, 1, 0, 0
33017, 17024, 1, 0, 0
34018, 19308, 1, 0, 0
35019, 16216, 1, 0, 0
36020, 15948, 1, 0, 0
37021, 15972, 1, 0, 0
38021, 22796, 1, 0, 0
39022, 21280, 1, 0, 0
40023, 21460, 1, 0, 0
41024, 24140, 1, 0, 0
42024, 23768, 1, 0, 0
43025, 23012, 1, 0, 0
44026, 22020, 1, 0, 0
45027, 22272, 1, 0, 0
46028, 21388, 1, 0, 0
47028, 13884, 1, 0, 0
48029, 11888, 1, 0, 0
49030, 14408, 1, 0, 0
50030, 11052, 1, 0, 0
51031, 11040, 1, 0, 0
52032, 14712, 1, 0, 0
53032, 18876, 1, 0, 0
54033, 20088, 1, 0, 0
55034, 16724, 1, 0, 0
56035, 14236, 1, 0, 0
57035, 13412, 1, 0, 0
58036, 19604, 1, 0, 0
59037, 23980, 1, 0, 0
