1000, 3636, 1, 0, 0
2000, 4293, 1, 0, 0
3000, 3298, 1, 0, 0
4000, 2997, 1, 0, 0
5000, 3023, 1, 0, 0
6000, 3609, 1, 0, 0
7000, 4146, 1, 0, 0
8000, 4134, 1, 0, 0
9000, 4039, 1, 0, 0
10000, 3700, 1, 0, 0
11000, 4036, 1, 0, 0
12000, 4034, 1, 0, 0
13000, 4061, 1, 0, 0
14000, 3750, 1, 0, 0
15000, 3969, 1, 0, 0
16000, 3803, 1, 0, 0
17000, 3867, 1, 0, 0
18000, 3719, 1, 0, 0
19000, 2875, 1, 0, 0
20000, 3669, 1, 0, 0
21000, 4151, 1, 0, 0
22000, 3904, 1, 0, 0
23000, 2887, 1, 0, 0
24000, 2904, 1, 0, 0
25000, 2893, 1, 0, 0
26000, 3303, 1, 0, 0
27000, 3422, 1, 0, 0
28000, 2884, 1, 0, 0
29000, 2882, 1, 0, 0
30000, 2887, 1, 0, 0
31000, 2879, 1, 0, 0
32000, 2888, 1, 0, 0
33000, 2899, 1, 0, 0
34000, 2874, 1, 0, 0
35000, 2897, 1, 0, 0
36000, 2868, 1, 0, 0
37000, 2874, 1, 0, 0
38001, 2865, 1, 0, 0
39000, 3726, 1, 0, 0
40002, 4049, 1, 0, 0
41000, 4183, 1, 0, 0
42000, 4182, 1, 0, 0
43000, 3278, 1, 0, 0
44000, 4159, 1, 0, 0
45000, 4145, 1, 0, 0
46000, 3773, 1, 0, 0
47000, 2924, 1, 0, 0
48000, 2921, 1, 0, 0
49000, 2919, 1, 0, 0
50000, 2886, 1, 0, 0
51000, 3757, 1, 0, 0
52000, 3461, 1, 0, 0
53000, 2872, 1, 0, 0
54000, 2877, 1, 0, 0
55000, 2899, 1, 0, 0
56000, 2899, 1, 0, 0
57000, 2897, 1, 0, 0
58000, 2901, 1, 0, 0
59000, 2903, 1, 0, 0
60000, 2878, 1, 0, 0
