1000, 76548, 1, 0, 0
2000, 78469, 1, 0, 0
3000, 73108, 1, 0, 0
4000, 76012, 1, 0, 0
5000, 75534, 1, 0, 0
6000, 75640, 1, 0, 0
7000, 73618, 1, 0, 0
8000, 76809, 1, 0, 0
8999, 73833, 1, 0, 0
10000, 76387, 1, 0, 0
11000, 75408, 1, 0, 0
12000, 75099, 1, 0, 0
13000, 77392, 1, 0, 0
14000, 77364, 1, 0, 0
15000, 78465, 1, 0, 0
16000, 73100, 1, 0, 0
16999, 76648, 1, 0, 0
18000, 77452, 1, 0, 0
19000, 75514, 1, 0, 0
20000, 74903, 1, 0, 0
21000, 77261, 1, 0, 0
22000, 77315, 1, 0, 0
23000, 73571, 1, 0, 0
24000, 75296, 1, 0, 0
24999, 77822, 1, 0, 0
26000, 78909, 1, 0, 0
27000, 76490, 1, 0, 0
28000, 73873, 1, 0, 0
29000, 77114, 1, 0, 0
30000, 76346, 1, 0, 0
31000, 76625, 1, 0, 0
32000, 78498, 1, 0, 0
32999, 76286, 1, 0, 0
34000, 77068, 1, 0, 0
35000, 74891, 1, 0, 0
36000, 77664, 1, 0, 0
37000, 75720, 1, 0, 0
38000, 76160, 1, 0, 0
39000, 77779, 1, 0, 0
40000, 75374, 1, 0, 0
40999, 76993, 1, 0, 0
42000, 75926, 1, 0, 0
43000, 77128, 1, 0, 0
44000, 78022, 1, 0, 0
45000, 75142, 1, 0, 0
46000, 77656, 1, 0, 0
47000, 77634, 1, 0, 0
48000, 76078, 1, 0, 0
48999, 77842, 1, 0, 0
50000, 78278, 1, 0, 0
51000, 76647, 1, 0, 0
52000, 78380, 1, 0, 0
53000, 77878, 1, 0, 0
54000, 75082, 1, 0, 0
55000, 75808, 1, 0, 0
56000, 75328, 1, 0, 0
56999, 72088, 1, 0, 0
58000, 68883, 1, 0, 0
59000, 70952, 1, 0, 0
