1000, 72080, 1, 0, 0
2000, 78807, 1, 0, 0
3000, 79333, 1, 0, 0
4000, 79545, 1, 0, 0
5000, 79948, 1, 0, 0
6000, 79813, 1, 0, 0
7000, 78371, 1, 0, 0
8000, 77405, 1, 0, 0
9000, 79101, 1, 0, 0
10000, 80161, 1, 0, 0
11000, 77949, 1, 0, 0
12000, 80663, 1, 0, 0
13000, 78947, 1, 0, 0
14000, 79228, 1, 0, 0
15000, 78424, 1, 0, 0
16000, 78005, 1, 0, 0
17000, 78166, 1, 0, 0
18000, 76456, 1, 0, 0
19000, 78646, 1, 0, 0
20000, 78478, 1, 0, 0
21000, 78542, 1, 0, 0
22000, 79882, 1, 0, 0
23000, 78934, 1, 0, 0
24000, 78863, 1, 0, 0
25000, 80382, 1, 0, 0
26000, 77966, 1, 0, 0
27000, 77366, 1, 0, 0
28000, 79057, 1, 0, 0
29001, 77972, 1, 0, 0
30000, 78800, 1, 0, 0
31000, 75777, 1, 0, 0
32000, 79018, 1, 0, 0
33001, 77548, 1, 0, 0
34000, 78779, 1, 0, 0
35000, 77940, 1, 0, 0
36000, 77767, 1, 0, 0
37000, 77696, 1, 0, 0
38000, 79275, 1, 0, 0
39000, 76765, 1, 0, 0
40000, 79712, 1, 0, 0
41000, 80121, 1, 0, 0
42001, 79835, 1, 0, 0
43000, 77944, 1, 0, 0
44000, 79378, 1, 0, 0
45000, 77910, 1, 0, 0
46000, 79695, 1, 0, 0
47000, 74561, 1, 0, 0
48000, 79999, 1, 0, 0
49000, 79271, 1, 0, 0
50000, 78826, 1, 0, 0
51000, 77747, 1, 0, 0
52000, 75324, 1, 0, 0
53000, 77490, 1, 0, 0
54000, 79509, 1, 0, 0
55000, 78544, 1, 0, 0
56000, 79219, 1, 0, 0
57000, 79394, 1, 0, 0
58000, 79206, 1, 0, 0
59000, 79483, 1, 0, 0
60000, 77012, 1, 0, 0
