999, 784, 1, 0, 0
2000, 587, 1, 0, 0
3001, 624, 1, 0, 0
4001, 579, 1, 0, 0
5002, 811, 1, 0, 0
6003, 1118, 1, 0, 0
7004, 1269, 1, 0, 0
8005, 1598, 1, 0, 0
9005, 4046, 1, 0, 0
10005, 7517, 1, 0, 0
11005, 5077, 1, 0, 0
12005, 5659, 1, 0, 0
13006, 5479, 1, 0, 0
14006, 5660, 1, 0, 0
15006, 5393, 1, 0, 0
16006, 5660, 1, 0, 0
17006, 8046, 1, 0, 0
18007, 4659, 1, 0, 0
19008, 1918, 1, 0, 0
20010, 1854, 1, 0, 0
21010, 2080, 1, 0, 0
22011, 2080, 1, 0, 0
23012, 2994, 1, 0, 0
24013, 3756, 1, 0, 0
25014, 3643, 1, 0, 0
26014, 4355, 1, 0, 0
27015, 4263, 1, 0, 0
28015, 5938, 1, 0, 0
29015, 6232, 1, 0, 0
30015, 6363, 1, 0, 0
31015, 5385, 1, 0, 0
32016, 4162, 1, 0, 0
33017, 3158, 1, 0, 0
34018, 1600, 1, 0, 0
35019, 1536, 1, 0, 0
36020, 1503, 1, 0, 0
37021, 1505, 1, 0, 0
38022, 1760, 1, 0, 0
39021, 1552, 1, 0, 0
40021, 2920, 1, 0, 0
41021, 4004, 1, 0, 0
42022, 3644, 1, 0, 0
43022, 2880, 1, 0, 0
44021, 2754, 1, 0, 0
45021, 2797, 1, 0, 0
46022, 3081, 1, 0, 0
47022, 3485, 1, 0, 0
48021, 4968, 1, 0, 0
49021, 10807, 1, 0, 0
50022, 11015, 1, 0, 0
51021, 10836, 1, 0, 0
52021, 11083, 1, 0, 0
53022, 10442, 1, 0, 0
54021, 10093, 1, 0, 0
55021, 8773, 1, 0, 0
56021, 5336, 1, 0, 0
57022, 4017, 1, 0, 0
58022, 3309, 1, 0, 0
59021, 1405, 1, 0, 0
60021, 1058, 1, 0, 0
