999, 38982, 1, 0, 0
1999, 37056, 1, 0, 0
3000, 38524, 1, 0, 0
4000, 38280, 1, 0, 0
5001, 37760, 1, 0, 0
6002, 39296, 1, 0, 0
7003, 38168, 1, 0, 0
8003, 39039, 1, 0, 0
9002, 38354, 1, 0, 0
10003, 37920, 1, 0, 0
11003, 37541, 1, 0, 0
12003, 38854, 1, 0, 0
13003, 36896, 1, 0, 0
14003, 38310, 1, 0, 0
15003, 38502, 1, 0, 0
16003, 37248, 1, 0, 0
17003, 39431, 1, 0, 0
18003, 36748, 1, 0, 0
19004, 38476, 1, 0, 0
20003, 39079, 1, 0, 0
21003, 37917, 1, 0, 0
22003, 37533, 1, 0, 0
23003, 38196, 1, 0, 0
24003, 39303, 1, 0, 0
25003, 38558, 1, 0, 0
26003, 37696, 1, 0, 0
27003, 39403, 1, 0, 0
28003, 37317, 1, 0, 0
29003, 38758, 1, 0, 0
30003, 39200, 1, 0, 0
31003, 38246, 1, 0, 0
32003, 38142, 1, 0, 0
33003, 38176, 1, 0, 0
34003, 37861, 1, 0, 0
35003, 37733, 1, 0, 0
36003, 38758, 1, 0, 0
37003, 38528, 1, 0, 0
38003, 39303, 1, 0, 0
39003, 37509, 1, 0, 0
40003, 37316, 1, 0, 0
41003, 38886, 1, 0, 0
42003, 37605, 1, 0, 0
43003, 38886, 1, 0, 0
44003, 38336, 1, 0, 0
45003, 38694, 1, 0, 0
46003, 38086, 1, 0, 0
47003, 36960, 1, 0, 0
48003, 39259, 1, 0, 0
49003, 39603, 1, 0, 0
50004, 36928, 1, 0, 0
51003, 38674, 1, 0, 0
52003, 39239, 1, 0, 0
53003, 38886, 1, 0, 0
54003, 37920, 1, 0, 0
55003, 39271, 1, 0, 0
56003, 37189, 1, 0, 0
57003, 37344, 1, 0, 0
58003, 39699, 1, 0, 0
59003, 38398, 1, 0, 0
