1000, 3353, 1, 0, 0
2000, 2812, 1, 0, 0
3000, 3093, 1, 0, 0
4000, 3568, 1, 0, 0
5000, 3355, 1, 0, 0
6000, 3710, 1, 0, 0
7000, 3376, 1, 0, 0
8000, 3451, 1, 0, 0
9000, 3609, 1, 0, 0
10000, 3749, 1, 0, 0
11000, 3172, 1, 0, 0
12000, 3137, 1, 0, 0
13000, 3103, 1, 0, 0
14000, 3470, 1, 0, 0
15000, 1543, 1, 0, 0
16000, 1628, 1, 0, 0
17000, 1614, 1, 0, 0
18000, 1650, 1, 0, 0
19000, 1603, 1, 0, 0
20000, 1536, 1, 0, 0
21000, 1594, 1, 0, 0
22000, 1621, 1, 0, 0
23000, 1611, 1, 0, 0
24000, 1600, 1, 0, 0
25000, 1579, 1, 0, 0
26000, 1620, 1, 0, 0
27000, 1535, 1, 0, 0
28000, 1569, 1, 0, 0
29000, 1605, 1, 0, 0
30000, 1554, 1, 0, 0
31000, 2346, 1, 0, 0
32000, 2931, 1, 0, 0
33000, 3359, 1, 0, 0
34000, 3655, 1, 0, 0
35000, 3281, 1, 0, 0
36000, 3149, 1, 0, 0
37000, 3182, 1, 0, 0
38000, 2903, 1, 0, 0
39000, 3363, 1, 0, 0
40000, 3123, 1, 0, 0
41000, 3459, 1, 0, 0
42000, 3260, 1, 0, 0
43000, 3581, 1, 0, 0
44000, 3581, 1, 0, 0
45001, 3578, 1, 0, 0
46000, 3599, 1, 0, 0
47000, 3592, 1, 0, 0
48000, 3416, 1, 0, 0
49000, 3449, 1, 0, 0
50000, 3538, 1, 0, 0
51000, 3536, 1, 0, 0
52000, 3581, 1, 0, 0
53000, 3513, 1, 0, 0
54000, 3624, 1, 0, 0
55000, 3399, 1, 0, 0
56000, 3530, 1, 0, 0
57000, 3201, 1, 0, 0
58002, 3446, 1, 0, 0
59000, 3605, 1, 0, 0
60000, 3532, 1, 0, 0
