999, 4824, 1, 0, 0
2000, 4550, 1, 0, 0
3001, 4864, 1, 0, 0
4002, 4756, 1, 0, 0
5003, 4936, 1, 0, 0
6003, 4838, 1, 0, 0
7002, 4848, 1, 0, 0
8002, 4958, 1, 0, 0
9002, 4584, 1, 0, 0
10002, 4907, 1, 0, 0
11002, 4746, 1, 0, 0
12002, 4828, 1, 0, 0
13003, 4762, 1, 0, 0
14003, 4580, 1, 0, 0
15003, 4562, 1, 0, 0
16003, 4508, 1, 0, 0
17002, 4324, 1, 0, 0
18002, 4180, 1, 0, 0
19002, 4086, 1, 0, 0
20002, 4444, 1, 0, 0
21003, 4722, 1, 0, 0
22003, 4938, 1, 0, 0
23003, 4806, 1, 0, 0
24003, 4776, 1, 0, 0
25002, 5003, 1, 0, 0
26002, 4766, 1, 0, 0
27002, 4922, 1, 0, 0
28002, 4834, 1, 0, 0
29002, 4896, 1, 0, 0
30002, 4704, 1, 0, 0
31003, 4974, 1, 0, 0
32003, 4850, 1, 0, 0
33003, 4594, 1, 0, 0
34002, 5011, 1, 0, 0
35002, 4700, 1, 0, 0
36002, 4822, 1, 0, 0
37002, 4924, 1, 0, 0
38002, 4760, 1, 0, 0
39003, 4866, 1, 0, 0
40003, 4834, 1, 0, 0
41003, 4874, 1, 0, 0
42002, 4768, 1, 0, 0
43002, 4868, 1, 0, 0
44002, 4925, 1, 0, 0
45002, 4779, 1, 0, 0
46002, 4854, 1, 0, 0
47003, 4834, 1, 0, 0
48003, 4848, 1, 0, 0
49003, 5005, 1, 0, 0
50002, 4702, 1, 0, 0
51002, 4808, 1, 0, 0
52002, 4872, 1, 0, 0
53002, 4722, 1, 0, 0
54002, 4812, 1, 0, 0
55002, 4848, 1, 0, 0
56003, 4864, 1, 0, 0
57003, 4811, 1, 0, 0
58003, 4878, 1, 0, 0
59003, 4748, 1, 0, 0
