999, 42230, 1, 0, 0
1999, 37604, 1, 0, 0
3000, 39200, 1, 0, 0
4001, 38832, 1, 0, 0
5001, 38228, 1, 0, 0
6001, 38000, 1, 0, 0
7001, 38736, 1, 0, 0
8001, 38788, 1, 0, 0
9002, 39012, 1, 0, 0
10002, 38196, 1, 0, 0
11002, 39560, 1, 0, 0
12002, 39476, 1, 0, 0
13002, 37140, 1, 0, 0
14002, 39520, 1, 0, 0
15002, 37192, 1, 0, 0
16002, 37892, 1, 0, 0
17002, 39516, 1, 0, 0
18002, 38332, 1, 0, 0
19002, 38892, 1, 0, 0
20002, 38426, 1, 0, 0
21002, 38850, 1, 0, 0
22002, 38494, 1, 0, 0
23002, 39352, 1, 0, 0
24002, 39267, 1, 0, 0
25003, 38444, 1, 0, 0
26002, 38790, 1, 0, 0
27002, 39304, 1, 0, 0
28002, 38552, 1, 0, 0
29002, 39008, 1, 0, 0
30002, 37440, 1, 0, 0
31002, 39684, 1, 0, 0
32002, 39027, 1, 0, 0
33002, 38914, 1, 0, 0
34003, 37992, 1, 0, 0
35002, 38406, 1, 0, 0
36002, 38622, 1, 0, 0
37002, 38582, 1, 0, 0
38002, 38700, 1, 0, 0
39002, 39135, 1, 0, 0
40002, 37941, 1, 0, 0
41002, 40320, 1, 0, 0
42002, 38140, 1, 0, 0
43002, 38558, 1, 0, 0
44002, 38510, 1, 0, 0
45002, 39095, 1, 0, 0
46003, 37340, 1, 0, 0
47002, 38462, 1, 0, 0
48002, 39003, 1, 0, 0
49002, 36720, 1, 0, 0
50002, 38214, 1, 0, 0
51002, 38356, 1, 0, 0
52002, 39547, 1, 0, 0
53002, 38954, 1, 0, 0
54002, 36360, 1, 0, 0
55002, 38904, 1, 0, 0
56002, 38402, 1, 0, 0
57002, 38190, 1, 0, 0
58002, 39412, 1, 0, 0
59002, 38684, 1, 0, 0
